B,Points_0,Points_1,Points_2,U,V
1,-0.0046875,-0.000117187,0,-0.0136627,0.000328699
0.994054,-0.0046875,0,0,-0.0150255,0.000746943
1,-0.00480469,-0.000234375,0,-0.0125362,0.000404078
1,-0.0046875,-0.000234375,0,-0.0124641,0.000613538
1,-0.00492188,-0.00046875,0,-0.0103151,0.000322442
1,-0.0046875,-0.00046875,0,-0.00996729,0.000948506
1,-0.00539062,-0.000703125,0,-0.00906767,0.000295149
1,-0.00515625,-0.000703125,0,-0.00904307,0.000508428
1,-0.00539062,-0.0009375,0,-0.0076646,0.000176198
1,-0.00515625,-0.0009375,0,-0.00765872,0.000585162
1,-0.00492188,-0.000703125,0,-0.00874882,0.000846229
1,-0.0046875,-0.000703125,0,-0.00831757,0.00135769
1,-0.00492188,-0.0009375,0,-0.00749208,0.0010522
1,-0.0046875,-0.0009375,0,-0.00723495,0.00165579
1,-0.00457031,-0.000117187,0,-0.013717,0.00055802
0.974328,-0.00457031,0,0,-0.0153035,0.000879112
0.938679,-0.00445312,-0.000117187,0,-0.0136589,0.00115254
0.877359,-0.00445312,0,0,-0.0153998,0.000893599
1,-0.00457031,-0.000234375,0,-0.0121887,0.000946421
1,-0.00445312,-0.000234375,0,-0.011918,0.00141148
1,-0.00421875,-0.000234375,0,-0.0114429,0.00228495
0.699775,-0.00421875,0,0,-0.014278,0.00132413
1,-0.0046875,-0.000351562,0,-0.0112157,0.000781022
1,-0.00457031,-0.000351562,0,-0.0109733,0.00112353
1,-0.00445312,-0.000351562,0,-0.0107171,0.00166141
1,-0.00457031,-0.00046875,0,-0.00974171,0.00142992
1,-0.00445312,-0.00046875,0,-0.00951614,0.00191133
1,-0.00421875,-0.00046875,0,-0.00937346,0.00274403
1,-0.00398438,-0.000234375,0,-0.0107134,0.00236377
0.679163,-0.00398438,0,0,-0.0123307,0.00128452
1,-0.00375,-0.000234375,0,-0.00979439,0.00203067
0.661743,-0.00375,0,0,-0.0106304,0.000892954
1,-0.00398438,-0.00046875,0,-0.0090921,0.00293001
1,-0.00375,-0.00046875,0,-0.00863675,0.00273988
1,-0.00445312,-0.000703125,0,-0.00802923,0.00209174
1,-0.00421875,-0.000703125,0,-0.00792976,0.00279902
1,-0.00445312,-0.0009375,0,-0.00698099,0.00235453
1,-0.00421875,-0.0009375,0,-0.00685429,0.00294598
1,-0.00398438,-0.000703125,0,-0.00782632,0.00310289
1,-0.00375,-0.000703125,0,-0.00759501,0.00307426
1,-0.00398438,-0.0009375,0,-0.00678148,0.00326393
1,-0.00375,-0.0009375,0,-0.00663363,0.00333047
1,-0.00539062,-0.00117187,0,-0.00643561,9.11732e-05
1,-0.00515625,-0.00117187,0,-0.00646107,0.000682797
1,-0.00539062,-0.00140625,0,-0.00534002,-5.19546e-05
1,-0.00515625,-0.00140625,0,-0.00540952,0.000676015
1,-0.00492188,-0.00117187,0,-0.00634778,0.00127085
1,-0.0046875,-0.00117187,0,-0.00616642,0.00187077
1,-0.00492188,-0.00140625,0,-0.00537526,0.00134998
1,-0.0046875,-0.00140625,0,-0.00528599,0.0019941
1,-0.00539062,-0.00164062,0,-0.00437766,-0.000190465
1,-0.00515625,-0.00164062,0,-0.00447034,0.000649961
1,-0.00539062,-0.001875,0,-0.00352386,-0.000351282
1,-0.00515625,-0.001875,0,-0.00363218,0.000579429
1,-0.00492188,-0.00164062,0,-0.00447706,0.00139651
