B,Points_0,Points_1,Points_2,U,V
1,-0.00527344,-0.000117187,0,-0.006667,-0.000229943
1,-0.00527344,0,0,-0.00714471,0.000110976
1,-0.00515625,-0.000117187,0,-0.00696861,-0.000269659
1,-0.00515625,0,0,-0.00750913,6.97693e-05
1,-0.00527344,-0.000234375,0,-0.00603451,-0.000482881
1,-0.00515625,-0.000234375,0,-0.00626595,-0.000533561
1,-0.00539062,-0.00046875,0,-0.00458979,-0.000855275
1,-0.00515625,-0.00046875,0,-0.00483881,-0.000751887
1,-0.00503906,-0.000117187,0,-0.00727158,-0.000274311
1,-0.00503906,0,0,-0.00793538,5.97577e-05
1,-0.00492188,-0.000117187,0,-0.00757198,-0.000269988
1,-0.00492188,0,0,-0.00840458,3.82472e-05
1,-0.00503906,-0.000234375,0,-0.00645876,-0.000523892
1,-0.00492188,-0.000234375,0,-0.00665156,-0.000514223
1,-0.00480469,-0.000117187,0,-0.00782795,-0.00022688
1,-0.00480469,0,0,-0.00888595,1.99952e-05
1,-0.0046875,-0.000117187,0,-0.0079974,-0.0001061
1,-0.0046875,0,0,-0.009316,2.68123e-05
1,-0.00480469,-0.000234375,0,-0.00675647,-0.000324221
1,-0.0046875,-0.000234375,0,-0.00686138,-0.000134219
1,-0.00492188,-0.00046875,0,-0.00491583,-0.000517356
1,-0.0046875,-0.00046875,0,-0.00482036,4.30067e-05
1,-0.00539062,-0.000703125,0,-0.00344147,-0.00109201
1,-0.00515625,-0.000703125,0,-0.00355552,-0.000840919
1,-0.00539062,-0.0009375,0,-0.00248674,-0.00122539
1,-0.00515625,-0.0009375,0,-0.00254064,-0.000855811
1,-0.00492188,-0.000703125,0,-0.0035472,-0.000448348
1,-0.0046875,-0.000703125,0,-0.00341674,0.000169064
1,-0.00492188,-0.0009375,0,-0.00251241,-0.000377413
1,-0.0046875,-0.0009375,0,-0.00244453,0.000233502
1,-0.00457031,-0.000117187,0,-0.0079897,0.000254104
1,-0.00457031,0,0,-0.0096124,0.000296813
0.967807,-0.00445312,-0.000117187,0,-0.00820031,0.000919142
0.935615,-0.00445312,0,0,-0.00969378,0.000877708
1,-0.00457031,-0.000234375,0,-0.00678411,0.000413179
1,-0.00445312,-0.000234375,0,-0.00670684,0.000960577
1,-0.00421875,-0.000234375,0,-0.00666856,0.00181312
0.789866,-0.00421875,0,0,-0.00900497,0.00149178
1,-0.00445312,-0.00046875,0,-0.00472276,0.00107486
1,-0.00421875,-0.00046875,0,-0.00479724,0.00190523
1,-0.00398438,-0.000234375,0,-0.00635508,0.00191704
0.758437,-0.00398438,0,0,-0.00775942,0.00124696
1,-0.00375,-0.000234375,0,-0.00578292,0.00167606
0.731654,-0.00375,0,0,-0.00661241,0.000876822
1,-0.00398438,-0.00046875,0,-0.00482437,0.00212995
1,-0.00375,-0.00046875,0,-0.00465952,0.00204943
1,-0.00445312,-0.000703125,0,-0.00335902,0.00100397
1,-0.00421875,-0.000703125,0,-0.00352387,0.00171424
1,-0.00445312,-0.0009375,0,-0.00244444,0.000967765
1,-0.00421875,-0.0009375,0,-0.00258184,0.00159079
1,-0.00398438,-0.000703125,0,-0.00367305,0.00205671
1,-0.00375,-0.000703125,0,-0.00369883,0.0021262
1,-0.00398438,-0.0009375,0,-0.00274432,0.00195541
1,-0.00375,-0.0009375,0,-0.00284863,0.00210915
1,-0.00539062,-0.00117187,0,-0.00169561,-0.00130243
1,-0.00515625,-0.00117187,0,-0.00172103,-0.00086327
1,-0.00539062,-0.00140625,0,-0.00107607,-0.00134404
1,-0.00515625,-0.00140625,0,-0.00109131,-0.000862935
1,-0.00492188,-0.00117187,0,-0.00170561,-0.000348886
1,-0.0046875,-0.00117187,0,-0.0016808,0.000240282
1,-0.00492188,-0.00140625,0,-0.00108806,-0.000334806
1,-0.0046875,-0.00140625,0,-0.00109545,0.000226002
1,-0.00539062,-0.00164062,0,-0.000579045,-0.00136981
1,-0.00515625,-0.00164062,0,-0.000585939,-0.000871478
1,-0.00539062,-0.001875,0,-0.000195175,-0.00137476
1,-0.00515625,-0.001875,0,-0.000194195,-0.000872075
1,-0.00492188,-0.00164062,0,-0.000591374,-0.000349292
1,-0.0046875,-0.00164062,0,-0.000614722,0.000182218
1,-0.00492188,-0.001875,0,-0.000200573,-0.000360731
1,-0.0046875,-0.001875,0,-0.000228557,0.000143353
1,-0.00445312,-0.00117187,0,-0.00171573,0.000870242
1,-0.00421875,-0.00117187,0,-0.00185491,0.00141778
1,-0.00445312,-0.00140625,0,-0.00114977,0.000795497
1,-0.00421875,-0.00140625,0,-0.00127074,0.00129062
1,-0.00398438,-0.00117187,0,-0.00201756,0.001793
1,-0.00375,-0.00117187,0,-0.00215567,0.00200022
1,-0.00398438,-0.00140625,0,-0.00141904,0.00165631
1,-0.00375,-0.00140625,0,-0.00156062,0.00188954
1,-0.00445312,-0.00164062,0,-0.00067686,0.00069857
1,-0.00421875,-0.00164062,0,-0.000789947,0.00115195
1,-0.00445312,-0.001875,0,-0.000289161,0.000622739
1,-0.00421875,-0.001875,0,-0.000387393,0.00104388
1,-0.00398438,-0.00164062,0,-0.000925915,0.00150636
1,-0.00375,-0.00164062,0,-0.00106493,0.00175318
1,-0.00398438,-0.001875,0,-0.000507711,0.00138351
1,-0.00375,-0.001875,0,-0.000635441,0.00163384
1,-0.0075,-0.00210938,0,0,-0.005
1,-0.00726562,-0.00210938,0,1.26426e-05,-0.0048271
1,-0.00703125,-0.00210938,0,2.96588e-05,-0.00453447
1,-0.0075,-0.00234375,0,0,-0.005
1,-0.00726562,-0.00234375,0,1.85116e-05,-0.00480257
1,-0.00703125,-0.00234375,0,5.44673e-05,-0.00450256
1,-0.00679687,-0.00210938,0,4.4445e-05,-0.00416728
1,-0.0065625,-0.00210938,0,5.38351e-05,-0.00374963
1,-0.00679687,-0.00234375,0,9.82363e-05,-0.00413481
1,-0.0065625,-0.00234375,0,0.000142895,-0.00371863
1,-0.0075,-0.00257812,0,0,-0.005
1,-0.00726562,-0.00257812,0,2.2718e-05,-0.00476775
1,-0.00703125,-0.00257812,0,7.25583e-05,-0.00445051
1,-0.0075,-0.0028125,0,0,-0.005
1,-0.00726562,-0.0028125,0,2.51811e-05,-0.0047255
1,-0.00703125,-0.0028125,0,8.45637e-05,-0.0043833
1,-0.00679687,-0.00257812,0,0.000138105,-0.00407501
1,-0.0065625,-0.00257812,0,0.000210126,-0.00365644
1,-0.00679687,-0.0028125,0,0.000165949,-0.00399377
1,-0.0065625,-0.0028125,0,0.00025864,-0.00356872
1,-0.00632812,-0.00210938,0,6.10959e-05,-0.00330059
1,-0.00609375,-0.00210938,0,6.92291e-05,-0.00283195
1,-0.00632812,-0.00234375,0,0.000187656,-0.00327013
1,-0.00609375,-0.00234375,0,0.000231638,-0.00280108
1,-0.00585938,-0.00210938,0,8.04602e-05,-0.00235152
1,-0.005625,-0.00210938,0,9.56532e-05,-0.00186329
1,-0.00585938,-0.00234375,0,0.0002747,-0.00231995
1,-0.005625,-0.00234375,0,0.000315229,-0.00183292
1,-0.00632812,-0.00257812,0,0.000284626,-0.00320819
1,-0.00609375,-0.00257812,0,0.000357977,-0.00274129
1,-0.00632812,-0.0028125,0,0.000356422,-0.00311905
1,-0.00609375,-0.0028125,0,0.000453438,-0.0026548
1,-0.00585938,-0.00257812,0,0.000427743,-0.00226441
1,-0.005625,-0.00257812,0,0.000490808,-0.00178456
1,-0.00585938,-0.0028125,0,0.000545661,-0.0021841
1,-0.005625,-0.0028125,0,0.000628564,-0.00171434
1,-0.0075,-0.00304688,0,0,-0.005
1,-0.00726562,-0.00304688,0,2.70962e-05,-0.00467882
1,-0.00703125,-0.00304688,0,9.38209e-05,-0.00430597
1,-0.0075,-0.00328125,0,0,-0.005
1,-0.00726562,-0.00328125,0,2.83284e-05,-0.00462773
1,-0.00703125,-0.00328125,0,0.000100611,-0.0042194
1,-0.00679687,-0.00304688,0,0.000187609,-0.00389752
1,-0.0065625,-0.00304688,0,0.000296951,-0.00346264
1,-0.00679687,-0.00328125,0,0.000204228,-0.00378761
1,-0.0065625,-0.00328125,0,0.000327134,-0.0033395
1,-0.0075,-0.00351562,0,0,-0.005
1,-0.00726562,-0.00351562,0,2.96941e-05,-0.00457443
1,-0.00703125,-0.00351562,0,0.000107213,-0.00412682
1,-0.0075,-0.00375,0,0,-0.005
1,-0.00726562,-0.00375,0,3.10391e-05,-0.00451713
1,-0.00703125,-0.00375,0,0.000113709,-0.00402638
1,-0.00679687,-0.00351562,0,0.000219819,-0.00366807
1,-0.0065625,-0.00351562,0,0.000355049,-0.00320392
1,-0.00679687,-0.00375,0,0.000235027,-0.00353719
1,-0.0065625,-0.00375,0,0.000381989,-0.00305429
1,-0.00632812,-0.00304688,0,0.000413888,-0.00301018
1,-0.00609375,-0.00304688,0,0.000531001,-0.0025489
1,-0.00632812,-0.00328125,0,0.0004601,-0.0028822
1,-0.00609375,-0.00328125,0,0.000594398,-0.00242317
1,-0.00585938,-0.00304688,0,0.000642784,-0.00208623
1,-0.005625,-0.00304688,0,0.000743755,-0.00162901
1,-0.00585938,-0.00328125,0,0.000723413,-0.00196876
1,-0.005625,-0.00328125,0,0.000840752,-0.00152504
1,-0.00632812,-0.00351562,0,0.000502522,-0.00274019
1,-0.00609375,-0.00351562,0,0.000652457,-0.0022829
1,-0.00632812,-0.00375,0,0.000543132,-0.00258242
1,-0.00609375,-0.00375,0,0.000707621,-0.00212619
1,-0.00585938,-0.00351562,0,0.000797181,-0.0018373
1,-0.005625,-0.00351562,0,0.000929578,-0.00140815
1,-0.00585938,-0.00375,0,0.00086687,-0.00168945
1,-0.005625,-0.00375,0,0.00101305,-0.00127551
1,-0.00539062,-0.00210938,0,0.000111598,-0.0013693
1,-0.00515625,-0.00210938,0,0.000123096,-0.000873173
1,-0.00539062,-0.00234375,0,0.000349947,-0.00134419
1,-0.00515625,-0.00234375,0,0.0003737,-0.000859842
1,-0.00492188,-0.00210938,0,0.000120773,-0.000380038
1,-0.0046875,-0.00210938,0,9.52454e-05,9.7145e-05
1,-0.00492188,-0.00234375,0,0.000380205,-0.000385756
1,-0.0046875,-0.00234375,0,0.000362905,6.61054e-05
1,-0.00539062,-0.00257812,0,0.000543378,-0.00130745
1,-0.00515625,-0.00257812,0,0.000580829,-0.000839597
1,-0.00539062,-0.0028125,0,0.000698216,-0.00125139
1,-0.00515625,-0.0028125,0,0.000750082,-0.000802038
1,-0.00492188,-0.00257812,0,0.000598473,-0.000387619
1,-0.0046875,-0.00257812,0,0.000591771,3.89959e-05
1,-0.00492188,-0.0028125,0,0.000780685,-0.000372278
1,-0.0046875,-0.0028125,0,0.000786685,2.96971e-05
1,-0.00445312,-0.00210938,0,4.07817e-05,0.000543138
1,-0.00421875,-0.00210938,0,-4.55343e-05,0.000936649
1,-0.00445312,-0.00234375,0,0.000318938,0.000484474
1,-0.00421875,-0.00234375,0,0.000247583,0.000853685
1,-0.00398438,-0.00210938,0,-0.000151797,0.00126139
1,-0.00375,-0.00210938,0,-0.000268655,0.00151037
1,-0.00398438,-0.00234375,0,0.000156554,0.00116263
1,-0.00375,-0.00234375,0,5.32926e-05,0.00140582
1,-0.00445312,-0.00257812,0,0.000559617,0.000430815
1,-0.00421875,-0.00257812,0,0.000501815,0.000777135
1,-0.00445312,-0.0028125,0,0.000767741,0.000396803
1,-0.00421875,-0.0028125,0,0.000724335,0.000720989
1,-0.00398438,-0.00257812,0,0.000424745,0.00106983
1,-0.00375,-0.00257812,0,0.000333724,0.00130471
1,-0.00398438,-0.0028125,0,0.000661207,0.000996588
1,-0.00375,-0.0028125,0,0.000582892,0.00122053
1,-0.00539062,-0.00304688,0,0.000829558,-0.00118304
1,-0.00515625,-0.00304688,0,0.00089579,-0.0007543
1,-0.00539062,-0.00328125,0,0.000941757,-0.00109697
1,-0.00515625,-0.00328125,0,0.00102194,-0.000689738
1,-0.00492188,-0.00304688,0,0.00093955,-0.000348291
1,-0.0046875,-0.00304688,0,0.000958217,2.86921e-05
1,-0.00492188,-0.00328125,0,0.00107876,-0.00030768
1,-0.0046875,-0.00328125,0,0.00111002,4.42297e-05
1,-0.00539062,-0.00351562,0,0.00104459,-0.000999427
1,-0.00515625,-0.00351562,0,0.00113764,-0.000614944
1,-0.00539062,-0.00375,0,0.0011408,-0.000886903
1,-0.00515625,-0.00375,0,0.00124543,-0.000526034
1,-0.00492188,-0.00351562,0,0.00120635,-0.000257949
1,-0.0046875,-0.00351562,0,0.00124879,6.8214e-05
1,-0.00492188,-0.00375,0,0.00132466,-0.000194704
1,-0.0046875,-0.00375,0,0.0013768,0.000105123
1,-0.00445312,-0.00304688,0,0.000951991,0.000370997
1,-0.00421875,-0.00304688,0,0.000921427,0.000673031
1,-0.00445312,-0.00328125,0,0.00111609,0.00036198
1,-0.00421875,-0.00328125,0,0.00109772,0.00064156
1,-0.00398438,-0.00304688,0,0.000870683,0.000930709
1,-0.00375,-0.00304688,0,0.000803373,0.00114194
1,-0.00398438,-0.00328125,0,0.00105836,0.000880311
1,-0.00375,-0.00328125,0,0.00100129,0.00107696
1,-0.00445312,-0.00351562,0,0.00126549,0.000360795
1,-0.00421875,-0.00351562,0,0.00125722,0.000617323
1,-0.00445312,-0.00375,0,0.00140247,0.000372074
1,-0.00421875,-0.00375,0,0.00140259,0.000604856
1,-0.00398438,-0.00351562,0,0.0012272,0.0008362
1,-0.00375,-0.00351562,0,0.00117829,0.00101689
1,-0.00398438,-0.00375,0,0.00138009,0.000802883
1,-0.00375,-0.00375,0,0.00133775,0.000966229
1,-0.00351562,-0.000234375,0,-0.00517844,0.00140409
0.708757,-0.00351562,0,0,-0.00559843,0.00063867
1,-0.00328125,-0.000234375,0,-0.00457799,0.00115582
0.68917,-0.00328125,0,0,-0.00474238,0.000462019
1,-0.00351562,-0.00046875,0,-0.00437609,0.00184098
1,-0.00328125,-0.00046875,0,-0.00402833,0.00160901
1,-0.00304688,-0.000234375,0,-0.00402838,0.000946331
0.672414,-0.00304688,0,0,-0.00402125,0.000338332
1,-0.0028125,-0.000234375,0,-0.00352919,0.000775554
0.658073,-0.0028125,0,0,-0.00341683,0.000247479
1,-0.00304688,-0.00046875,0,-0.00365977,0.00138471
1,-0.0028125,-0.00046875,0,-0.0032932,0.00118508
1,-0.00351562,-0.000703125,0,-0.00361322,0.00203654
1,-0.00328125,-0.000703125,0,-0.00343857,0.00187316
1,-0.00351562,-0.0009375,0,-0.00287305,0.00210185
1,-0.00328125,-0.0009375,0,-0.00282096,0.00200667
1,-0.00304688,-0.000703125,0,-0.00321585,0.00168218
1,-0.0028125,-0.000703125,0,-0.00296393,0.00149108
