B,Points_0,Points_1,Points_2,U,V
0.5,-0.00748613,0.00121582,0,-2.75981e-05,4.46072e-06
0.5,-0.0075,0.0012229,0,0,-0.0001
0.5,-0.00748535,0.0012153,0,-2.90558e-05,1.00119e-05
0.5,-0.00747142,0.00120117,0,-3.65699e-05,2.98808e-05
0.5,-0.0074707,0.00120045,0,-3.67884e-05,3.11192e-05
0.5,-0.00745658,0.00118652,0,-3.3158e-05,3.44326e-05
0.5,-0.00745605,0.001186,0,-3.3238e-05,3.45998e-05
0.5,-0.00744141,0.00117194,0,-3.4745e-05,3.57574e-05
0.5,-0.00744134,0.00117187,0,-3.4751e-05,3.58294e-05
0.5,-0.00742676,0.00115823,0,-2.73386e-05,2.06498e-05
0.5,-0.00742572,0.00115723,0,-2.95081e-05,2.35647e-05
0.5,-0.00741211,0.00114476,0,-1.27297e-05,1.64649e-05
0.5,-0.00740982,0.00114258,0,-1.70161e-05,1.90746e-05
0.5,-0.00739746,0.00113141,0,-1.20903e-05,1.45198e-05
0.5,-0.00739368,0.00112793,0,-1.93349e-05,2.32184e-05
0.5,-0.00738281,0.0011183,0,-1.43813e-05,1.8754e-05
0.5,-0.0073773,0.00111328,0,-2.37955e-05,1.93984e-05
0.5,-0.00736816,0.00110513,0,-2.63043e-05,1.85755e-05
0.5,-0.00735795,0.00109863,0,-9.93966e-06,1.01718e-05
0.5,-0.00735352,0.00109507,0,-7.36842e-06,7.76601e-06
0.5,-0.00733845,0.00108398,0,-9.5474e-06,-1.26815e-05
0.5,-0.00732422,0.00106762,0,-1.44165e-05,-3.84818e-06
0.5,-0.00730851,0.00105469,0,-2.56957e-06,1.41628e-05
0.5,-0.00729492,0.00104363,0,-8.63991e-08,1.10566e-05
0.5,-0.00727154,0.00102539,0,-2.29474e-05,2.15114e-05
0.5,-0.00726562,0.00102039,0,-2.42088e-05,2.2373e-05
0.5,-0.00723633,0.000999186,0,-1.00715e-05,1.55808e-05
0.5,-0.00723269,0.000996094,0,-1.47232e-05,2.03584e-05
0.5,-0.00720703,0.000977221,0,2.40858e-05,-1.21615e-05
0.5,-0.00719253,0.000966797,0,3.08442e-06,2.56473e-05
0.5,-0.00717773,0.000956221,0,1.72019e-05,2.06158e-05
0.5,-0.00715064,0.0009375,0,-3.9504e-05,4.41276e-05
0.5,-0.00714844,0.00093573,0,-4.06688e-05,4.49909e-05
0.5,-0.00711914,0.000916597,0,-1.8986e-05,1.58287e-05
0.5,-0.00710672,0.000908203,0,-4.60988e-05,4.22328e-05
0.5,-0.00708984,0.000897108,0,-3.71193e-05,4.46876e-05
0.5,-0.00706101,0.000878906,0,-8.15779e-05,5.87244e-05
0.5,-0.00706055,0.000878564,0,-8.18428e-05,5.88185e-05
0.5,-0.00703125,0.000860725,0,-7.6915e-05,5.37382e-05
0.5,-0.00701299,0.000849609,0,-0.000106078,7.50801e-05
0.5,-0.00700195,0.000842638,0,-0.000109538,8.08793e-05
0.5,-0.00697266,0.000826245,0,-0.000132382,8.05049e-05
0.5,-0.00696284,0.000820312,0,-0.000153603,9.00915e-05
0.5,-0.00694336,0.000809126,0,-0.000162407,9.5494e-05
0.5,-0.00691406,0.00079246,0,-0.000154759,8.67999e-05
0.5,-0.00685547,0.000762035,0,-0.000149295,9.00694e-05
0.5,-0.00691406,0.00079246,0,-0.000154759,8.67999e-05
0.5,-0.00685493,0.000761719,0,-0.000149358,9.10311e-05
0.5,-0.00679687,0.000732299,0,-6.04793e-05,5.89371e-05
0.5,-0.00673828,0.000704159,0,-0.000111743,8.41599e-05
0.5,-0.00673628,0.000703125,0,-0.000114671,8.72896e-05
0.5,-0.00667969,0.000677148,0,-6.08004e-05,6.13711e-05
0.5,-0.00662109,0.000651892,0,-0.000118499,6.96456e-05
0.5,-0.00660436,0.000644531,0,-0.000139589,8.8032e-05
0.5,-0.0065625,0.000626986,0,-0.000116493,7.94029e-05
0.5,-0.00650391,0.000603773,0,-0.000175362,8.46379e-05
0.5,-0.00645719,0.000585937,0,-0.000234411,0.000119108
0.5,-0.00644531,0.000581141,0,-0.000236228,0.000119256
0.5,-0.00638672,0.000560091,0,-0.000235719,0.000109858
0.5,-0.00632812,0.000539823,0,-0.000321335,0.000129493
0.5,-0.00629105,0.000527344,0,-0.000381041,0.000150889
0.5,-0.00626953,0.000519948,0,-0.000391001,0.000150219
