B,Points_0,Points_1,Points_2,U,V
0.5,-0.00675754,0.000791016,0,-4.47719e-05,4.04742e-05
0.5,-0.00673828,0.00077866,0,-3.13213e-05,3.25144e-05
0.5,-0.00671067,0.000761719,0,-5.69308e-05,6.07007e-05
0.5,-0.00670898,0.000760532,0,-5.69308e-05,6.06623e-05
0.5,-0.00667969,0.000743226,0,-4.73692e-05,3.39841e-05
0.5,-0.00666142,0.000732422,0,-6.6446e-05,6.16308e-05
0.5,-0.00665039,0.000725664,0,-6.11925e-05,6.22506e-05
0.5,-0.00662109,0.000709614,0,-6.96773e-05,4.75748e-05
0.5,-0.00660994,0.000703125,0,-8.71942e-05,6.25433e-05
0.5,-0.0065918,0.000692948,0,-7.79764e-05,5.95706e-05
0.5,-0.0065625,0.000677558,0,-9.83628e-05,6.38892e-05
0.5,-0.00655597,0.000673828,0,-0.000110185,7.25305e-05
0.5,-0.0065332,0.000661793,0,-0.00010458,6.76227e-05
0.5,-0.00650391,0.000647057,0,-0.00013342,8.0181e-05
0.5,-0.00649931,0.000644531,0,-0.00014185,8.65723e-05
0.5,-0.00647461,0.000632152,0,-0.000138973,8.26478e-05
0.5,-0.00644531,0.000618123,0,-0.000174565,9.5227e-05
0.5,-0.00643972,0.000615234,0,-0.000184075,0.000103046
0.5,-0.00641602,0.000603917,0,-0.000182854,0.00010191
0.5,-0.00638672,0.000590588,0,-0.000222916,0.000109643
0.5,-0.00637697,0.000585937,0,-0.000237375,0.000121769
0.5,-0.00635742,0.000576983,0,-0.000238005,0.00012238
0.5,-0.00632812,0.000564245,0,-0.00027789,0.000126682
0.5,-0.00631082,0.000556641,0,-0.00030238,0.00014491
0.5,-0.00629883,0.000551268,0,-0.000305421,0.000146738
0.5,-0.00626953,0.000539093,0,-0.000335414,0.000146955
0.5,-0.00624104,0.000527344,0,-0.000382329,0.000170481
0.5,-0.00624023,0.000526976,0,-0.000382844,0.000170654
0.5,-0.00621094,0.000515207,0,-0.000392871,0.000169768
0.5,-0.00618164,0.000503809,0,-0.000446416,0.000180214
0.5,-0.00616703,0.000498047,0,-0.000468971,0.000194061
0.5,-0.00615234,0.000492263,0,-0.000476449,0.000195535
0.5,-0.00612305,0.000481371,0,-0.000526355,0.000199341
0.5,-0.00609375,0.000470717,0,-0.000577046,0.000223145
0.5,-0.00608862,0.00046875,0,-0.000590617,0.00022689
0.5,-0.00606445,0.000460031,0,-0.000627614,0.000231387
0.5,-0.00603516,0.00044975,0,-0.00068984,0.000248112
0.5,-0.00600586,0.00043969,0,-0.000765351,0.000262634
0.5,-0.00600459,0.000439453,0,-0.000767008,0.000262494
0.5,-0.00597656,0.000433282,0,-0.000801547,0.000265592
0.5,-0.00591797,0.000410852,0,-0.000763267,0.000246505
0.5,-0.00591591,0.000410156,0,-0.000758689,0.000247805
0.5,-0.00585938,0.000392513,0,-0.000619051,0.000213554
0.5,-0.00580078,0.000374997,0,-0.000609459,0.000195472
0.5,-0.00574219,0.000358389,0,-0.000620936,0.000198465
0.5,-0.00571794,0.000351562,0,-0.000630431,0.000209184
0.5,-0.00568359,0.000342023,0,-0.000604507,0.000191911
0.5,-0.005625,0.000326719,0,-0.000623784,0.000184524
0.5,-0.00556641,0.000311935,0,-0.000671473,0.000177646
0.5,-0.00550781,0.000297886,0,-0.000707158,0.00018801
0.5,-0.00548718,0.000292969,0,-0.000727871,0.000199446
0.5,-0.00544922,0.000284088,0,-0.000730053,0.000194225
0.5,-0.00539062,0.000271104,0,-0.000799893,0.000192699
0.5,-0.00533203,0.000258578,0,-0.000854036,0.000191771
0.5,-0.00527344,0.000246555,0,-0.000908018,0.000188139
0.5,-0.00521484,0.000235043,0,-0.000971001,0.00020899
0.5,-0.00521146,0.000234375,0,-0.000977588,0.000210474
0.5,-0.00515625,0.000223931,0,-0.00103351,0.000213465
0.5,-0.00509766,0.000213291,0,-0.00113819,0.000215798
0.5,-0.00503906,0.000203072,0,-0.00121688,0.000214071
0.5,-0.00498047,0.000193257,0,-0.0012858,0.000215091
0.5,-0.00492188,0.000183836,0,-0.00138209,0.000222075
0.5,-0.00486978,0.000175781,0,-0.00149745,0.000242501
0.5,-0.00486328,0.000174745,0,-0.00150868,0.000243137
0.5,-0.00480469,0.000166074,0,-0.00166135,0.00025917
0.5,-0.00474609,0.000157713,0,-0.00184617,0.000269836
0.5,-0.0046875,0.00014968,0,-0.00200833,0.000279843
0.5,-0.00462891,0.000141962,0,-0.00218994,0.000290226
0.5,-0.00457031,0.000134544,0,-0.00238769,0.00031005
0.5,-0.00451172,0.000127412,0,-0.00266132,0.000314658
0.5,-0.00445312,0.000124585,0,-0.00283216,0.000302477
0.5,-0.00445312,0.000124585,0,-0.00283216,0.000302477
0.5,-0.00439986,0.000117187,0,-0.00271038,0.000268822
0.5,-0.00433594,0.000107703,0,-0.00255336,0.000259108
0.5,-0.00421875,9.5754e-05,0,-0.00214035,0.000208652
