B,Points_0,Points_1,Points_2,U,V
0.5,-0.00729096,0.00123047,0,-2.9048e-05,7.53086e-05
0.5,-0.00728027,0.0012175,0,-3.81429e-05,9.4447e-05
0.5,-0.00727878,0.00121582,0,-3.52205e-05,9.20909e-05
0.5,-0.00726664,0.00120117,0,-4.93184e-05,0.000103645
0.5,-0.00726562,0.00120005,0,-4.95264e-05,0.000103701
0.5,-0.00725399,0.00118652,0,-4.70508e-05,0.000100952
0.5,-0.00725098,0.00118324,0,-4.73778e-05,0.000101288
0.5,-0.00724081,0.00117187,0,-4.47227e-05,0.000100147
0.5,-0.00723633,0.00116706,0,-4.55096e-05,0.000100781
0.5,-0.00722726,0.00115723,0,-4.49376e-05,0.000101028
0.5,-0.00722168,0.00115133,0,-4.62705e-05,0.000102136
0.5,-0.0072134,0.00114258,0,-4.65979e-05,0.000103762
0.5,-0.00720703,0.00113593,0,-4.8856e-05,0.000105541
0.5,-0.00719931,0.00112793,0,-5.17141e-05,0.000108421
0.5,-0.00719238,0.00112086,0,-5.47584e-05,0.000110983
0.5,-0.00718489,0.00111328,0,-5.72213e-05,0.000112861
0.5,-0.00717773,0.00110608,0,-5.74871e-05,0.000113994
0.5,-0.00717027,0.00109863,0,-5.80172e-05,0.000112378
0.5,-0.00716309,0.00109152,0,-5.74804e-05,0.000111799
0.5,-0.00715541,0.00108398,0,-5.62972e-05,0.000112221
0.5,-0.00714844,0.00107718,0,-5.66217e-05,0.000110985
0.5,-0.00714029,0.00106934,0,-5.77942e-05,0.000110581
0.5,-0.00713379,0.00106311,0,-5.84717e-05,0.000110523
0.5,-0.00712486,0.00105469,0,-6.03334e-05,0.000112492
0.5,-0.00711914,0.00104928,0,-6.1452e-05,0.000112274
0.5,-0.00710911,0.00104004,0,-6.52385e-05,0.000114811
0.5,-0.00710449,0.00103573,0,-6.63981e-05,0.000115063
0.5,-0.00709294,0.00102539,0,-7.17131e-05,0.000119693
0.5,-0.00708984,0.00102253,0,-7.26103e-05,0.00011992
0.5,-0.00707622,0.00101074,0,-8.04631e-05,0.000124887
0.5,-0.0070752,0.00100981,0,-8.07937e-05,0.000124903
0.5,-0.00706055,0.000997533,0,-7.48123e-05,0.000114533
0.5,-0.00705895,0.000996094,0,-7.74237e-05,0.000117462
0.5,-0.0070459,0.000985185,0,-6.29177e-05,0.000107939
0.5,-0.00704164,0.000981445,0,-7.0562e-05,0.000113878
0.5,-0.00703125,0.00097275,0,-6.6399e-05,0.000110456
0.5,-0.00702424,0.000966797,0,-7.59996e-05,0.000116786
0.5,-0.0070166,0.000960344,0,-7.73855e-05,0.000116462
0.5,-0.00700654,0.000952148,0,-8.8739e-05,0.0001242
0.5,-0.00700195,0.000948252,0,-9.06912e-05,0.000124828
0.5,-0.00698804,0.0009375,0,-0.000104058,0.000131082
0.5,-0.0069873,0.000936869,0,-0.000104405,0.00013115
0.5,-0.00697266,0.000925862,0,-9.45113e-05,0.000121338
0.5,-0.006969,0.000922852,0,-0.000102025,0.000127265
0.5,-0.00695801,0.000914421,0,-9.67304e-05,0.00012634
0.5,-0.00695005,0.000908203,0,-0.000108798,0.000136095
0.5,-0.00694336,0.000902922,0,-0.000110528,0.000136922
0.5,-0.00693057,0.000893555,0,-0.000124953,0.000134072
0.5,-0.00692871,0.000892051,0,-0.000125813,0.000134057
0.5,-0.00691406,0.000885166,0,-8.73609e-05,0.000106741
0.5,-0.00690481,0.000878906,0,-8.97206e-05,9.51763e-05
0.5,-0.00691406,0.000885165,0,-8.73609e-05,0.000106741
0.5,-0.00688477,0.000860973,0,-7.9629e-05,9.46716e-05
0.5,-0.006869,0.000849609,0,-7.11666e-05,0.000113055
0.5,-0.00685547,0.000839769,0,-6.46776e-05,0.000106643
0.5,-0.00682617,0.000820512,0,-8.55395e-05,0.000114393
