B,Points_0,Points_1,Points_2,U,V
0.5,0.000117187,5.61675e-05,0,-6.17609e-05,3.66752e-07
0.5,0.000234375,5.56734e-05,0,-5.8004e-05,3.23947e-07
0.5,0.000351562,5.52166e-05,0,-5.45364e-05,2.86387e-07
0.5,0.00046875,5.47938e-05,0,-5.12744e-05,2.54574e-07
0.5,0.000585937,5.44029e-05,0,-4.82255e-05,2.26404e-07
0.5,0.000703125,5.4041e-05,0,-4.53602e-05,2.01482e-07
0.5,0.000820312,5.37061e-05,0,-4.26726e-05,1.79484e-07
0.5,0.0009375,5.33965e-05,0,-4.01464e-05,1.59937e-07
0.5,0.00105469,5.31098e-05,0,-3.77724e-05,1.42671e-07
0.5,0.00117187,5.28445e-05,0,-3.55394e-05,1.27332e-07
0.5,0.00128906,5.25992e-05,0,-3.34383e-05,1.13739e-07
0.5,0.00140625,5.23723e-05,0,-3.146e-05,1.01646e-07
0.5,0.00152344,5.2162e-05,0,-2.95965e-05,9.09037e-08
0.5,0.00164062,5.19677e-05,0,-2.78401e-05,8.13326e-08
0.5,0.00175781,5.17877e-05,0,-2.6184e-05,7.28087e-08
0.5,0.001875,5.16213e-05,0,-2.46216e-05,6.52011e-08
0.5,0.00199219,5.14674e-05,0,-2.3147e-05,5.84096e-08
0.5,0.00210938,5.13249e-05,0,-2.17547e-05,5.23397e-08
0.5,0.00222656,5.11929e-05,0,-2.04394e-05,4.69112e-08
0.5,0.00234375,5.10708e-05,0,-1.91967e-05,4.20506e-08
0.5,0.00246094,5.09578e-05,0,-1.8022e-05,3.76954e-08
0.5,0.00257812,5.08533e-05,0,-1.69112e-05,3.37897e-08
0.5,0.00269531,5.07565e-05,0,-1.58606e-05,3.02841e-08
0.5,0.0028125,5.0667e-05,0,-1.48666e-05,2.71357e-08
0.5,0.00292969,5.05842e-05,0,-1.3926e-05,2.43046e-08
0.5,0.00304688,5.05076e-05,0,-1.30357e-05,2.17595e-08
0.5,0.00316406,5.04366e-05,0,-1.21929e-05,1.94682e-08
0.5,0.00328125,5.0371e-05,0,-1.13948e-05,1.74076e-08
0.5,0.00339844,5.03103e-05,0,-1.06391e-05,1.5548e-08
0.5,0.00351562,5.0254e-05,0,-9.92322e-06,1.38698e-08
0.5,0.00363281,5.0202e-05,0,-9.24579e-06,1.23731e-08
0.5,0.00375,5.01539e-05,0,-8.60445e-06,1.09972e-08
0.5,0.00386719,5.01094e-05,0,-7.99538e-06,9.75372e-09
0.5,0.00398438,5.00681e-05,0,-7.41872e-06,8.6558e-09
0.5,0.00410156,5.00302e-05,0,-6.87317e-06,7.64961e-09
0.5,0.00421875,4.99948e-05,0,-6.3563e-06,6.74476e-09
0.5,0.00433594,4.99624e-05,0,-5.86698e-06,5.92753e-09
0.5,0.00445312,4.99322e-05,0,-5.40367e-06,5.1874e-09
0.5,0.00457031,4.99046e-05,0,-4.96521e-06,4.51911e-09
0.5,0.0046875,4.98788e-05,0,-4.55037e-06,3.91488e-09
0.5,0.00480469,4.98551e-05,0,-4.15809e-06,3.37039e-09
0.5,0.00492188,4.98333e-05,0,-3.78735e-06,2.87846e-09
0.5,0.00503906,4.98131e-05,0,-3.43725e-06,2.43562e-09
0.5,0.00515625,4.97946e-05,0,-3.10693e-06,2.03631e-09
0.5,0.00527344,4.97775e-05,0,-2.79563e-06,1.67803e-09
0.5,0.00539062,4.97618e-05,0,-2.50265e-06,1.35689e-09
0.5,0.00550781,4.97475e-05,0,-2.22738e-06,1.06878e-09
0.5,0.005625,4.97342e-05,0,-1.96929e-06,8.12642e-10
0.5,0.00574219,4.97222e-05,0,-1.7279e-06,5.84601e-10
0.5,0.00585938,4.97112e-05,0,-1.50283e-06,3.8282e-10
0.5,0.00597656,4.97011e-05,0,-1.29375e-06,2.05453e-10
0.5,0.00609375,4.96922e-05,0,-1.10043e-06,5.00554e-11
0.5,0.00621094,4.9684e-05,0,-9.22712e-07,-8.62064e-11
0.5,0.00632812,4.96765e-05,0,-7.60468e-07,-2.03227e-10
0.5,0.00644531,4.96702e-05,0,-6.13718e-07,-3.06309e-10
0.5,0.0065625,4.96643e-05,0,-4.82439e-07,-3.95767e-10
0.5,0.00667969,4.96594e-05,0,-3.6682e-07,-4.79979e-10
0.5,0.00679687,4.96549e-05,0,-2.66866e-07,-5.57362e-10
0.5,0.00691406,4.96514e-05,0,-1.82942e-07,-6.513e-10
0.5,0.00703125,4.96484e-05,0,-1.1489e-07,-7.53979e-10
0.5,0.00714844,4.96463e-05,0,-6.32478e-08,-9.38515e-10
0.5,0.00726562,4.96446e-05,0,-2.71296e-08,-1.18152e-09
0.5,0.00738281,4.96435e-05,0,-7.19051e-09,-1.6136e-09
0.5,0.0075,4.96432e-05,0,0,0
