B,Points_0,Points_1,Points_2,U,V
0.5,0.000351562,3.2747e-05,0,-0.00130966,2.84798e-06
0.5,0.00046875,3.25046e-05,0,-0.00123496,2.50582e-06
0.5,0.000585937,3.22782e-05,0,-0.00116387,2.20372e-06
0.5,0.000703125,3.20666e-05,0,-0.00109625,1.937e-06
0.5,0.000820312,3.18688e-05,0,-0.00103197,1.70165e-06
0.5,0.0009375,3.16839e-05,0,-0.000970902,1.49384e-06
0.5,0.00105469,3.15107e-05,0,-0.000912911,1.31063e-06
0.5,0.00117187,3.13485e-05,0,-0.000857875,1.14895e-06
0.5,0.00128906,3.11968e-05,0,-0.000805673,1.00625e-06
0.5,0.00140625,3.10546e-05,0,-0.000756186,8.80552e-07
0.5,0.00152344,3.09212e-05,0,-0.000709299,7.69622e-07
0.5,0.00164062,3.07963e-05,0,-0.000664899,6.71804e-07
0.5,0.00175781,3.06789e-05,0,-0.000622876,5.8565e-07
0.5,0.001875,3.05689e-05,0,-0.000583125,5.0963e-07
0.5,0.00199219,3.04658e-05,0,-0.000545542,4.42623e-07
0.5,0.00210938,3.03688e-05,0,-0.000510027,3.83619e-07
0.5,0.00222656,3.02776e-05,0,-0.000476485,3.31673e-07
0.5,0.00234375,3.01921e-05,0,-0.000444822,2.85881e-07
0.5,0.00246094,3.01117e-05,0,-0.000414948,2.45584e-07
0.5,0.00257812,3.00362e-05,0,-0.000386776,2.10071e-07
0.5,0.00269531,2.99652e-05,0,-0.000360223,1.78837e-07
0.5,0.0028125,2.98984e-05,0,-0.000335207,1.5137e-07
0.5,0.00292969,2.98356e-05,0,-0.000311654,1.27223e-07
0.5,0.00304688,2.97765e-05,0,-0.000289487,1.05984e-07
0.5,0.00316406,2.97207e-05,0,-0.000268635,8.73653e-08
0.5,0.00328125,2.96685e-05,0,-0.00024903,7.1021e-08
0.5,0.00339844,2.96192e-05,0,-0.000230608,5.66452e-08
0.5,0.00351562,2.95728e-05,0,-0.000213303,4.40571e-08
0.5,0.00363281,2.95293e-05,0,-0.000197063,3.31087e-08
0.5,0.00375,2.94882e-05,0,-0.000181829,2.33749e-08
0.5,0.00386719,2.94496e-05,0,-0.000167528,1.48766e-08
0.5,0.00398438,2.94132e-05,0,-0.000154126,7.57433e-09
0.5,0.00410156,2.9379e-05,0,-0.000141575,1.1311e-09
0.5,0.00421875,2.93467e-05,0,-0.000129823,-4.44163e-09
0.5,0.00433594,2.93164e-05,0,-0.000118826,-9.28919e-09
0.5,0.00445312,2.92878e-05,0,-0.00010854,-1.34695e-08
0.5,0.00457031,2.92611e-05,0,-9.89269e-05,-1.71125e-08
0.5,0.0046875,2.92361e-05,0,-8.99478e-05,-2.02883e-08
0.5,0.00480469,2.92123e-05,0,-8.15673e-05,-2.30136e-08
0.5,0.00492188,2.91901e-05,0,-7.37512e-05,-2.5349e-08
0.5,0.00503906,2.91692e-05,0,-6.64681e-05,-2.7346e-08
0.5,0.00515625,2.91496e-05,0,-5.96881e-05,-2.90256e-08
0.5,0.00527344,2.91313e-05,0,-5.33833e-05,-3.04456e-08
0.5,0.00539062,2.91142e-05,0,-4.75277e-05,-3.1627e-08
0.5,0.00550781,2.9098e-05,0,-4.20975e-05,-3.25723e-08
0.5,0.005625,2.90832e-05,0,-3.70702e-05,-3.3343e-08
0.5,0.00574219,2.90692e-05,0,-3.24255e-05,-3.39185e-08
0.5,0.00585938,2.90563e-05,0,-2.81446e-05,-3.43412e-08
0.5,0.00597656,2.90443e-05,0,-2.4211e-05,-3.46179e-08
0.5,0.00609375,2.90333e-05,0,-2.06092e-05,-3.47563e-08
0.5,0.00621094,2.90232e-05,0,-1.73264e-05,-3.47929e-08
0.5,0.00632812,2.90139e-05,0,-1.43505e-05,-3.47076e-08
0.5,0.00644531,2.90054e-05,0,-1.16724e-05,-3.45902e-08
0.5,0.0065625,2.89979e-05,0,-9.28318e-06,-3.43793e-08
0.5,0.00667969,2.89914e-05,0,-7.17772e-06,-3.42985e-08
0.5,0.00679687,2.89855e-05,0,-5.3492e-06,-3.41901e-08
0.5,0.00691406,2.89806e-05,0,-3.79714e-06,-3.46754e-08
0.5,0.00703125,2.89764e-05,0,-2.5135e-06,-3.52307e-08
0.5,0.00714844,2.89731e-05,0,-1.50521e-06,-3.74924e-08
0.5,0.00726562,2.89707e-05,0,-7.4955e-07,-3.94279e-08
0.5,0.00738281,2.89693e-05,0,-2.74238e-07,-3.62643e-08
0.5,0.0075,2.89689e-05,0,0,0
